Crash ID,State,Month,Year,Decade,Dayweek,Time,Time of Day,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,Christmas Period,Easter Period,Holiday Seasons,Age Group,Day of week,Time of day
20071305,NSW,10,2007,,Sunday,1410,Noon,Single,No,No,No,100,Motorcycle rider,Male,21,No,No,No,17_to_25,Weekend,Day
20071253,NSW,10,2007,,Sunday,1600,Noon,Single,No,No,No,100,Driver,Male,33,No,No,No,26_to_39,Weekend,Day
20073301,Qld,10,2007,,Sunday,1700,Noon,Single,No,No,No,70,Driver,Male,34,No,No,No,26_to_39,Weekend,Day
20074023,SA,10,2007,,Saturday,1645,Noon,Single,No,No,No,110,Motorcycle rider,Male,49,No,No,No,40_to_64,Weekend,Day
20074031,SA,10,2007,,Saturday,945,Morning,Multiple,No,No,No,110,Passenger,Male,15,No,No,No,0_to_16,Weekend,Day
20074031,SA,10,2007,,Saturday,945,Morning,Multiple,No,No,No,110,Driver,Male,17,No,No,No,17_to_25,Weekend,Day
20074031,SA,10,2007,,Saturday,945,Morning,Multiple,No,No,No,110,Passenger,Female,61,No,No,No,40_to_64,Weekend,Day
20074038,SA,10,2007,,Saturday,1600,Noon,Multiple,No,No,No,100,Passenger,Male,78,No,No,No,75_or_older,Weekend,Day
20072173,Vic,10,2007,,Sunday,1015,Morning,Single,No,No,No,100,Motorcycle rider,Male,47,No,No,No,40_to_64,Weekend,Day
20074075,SA,10,2007,,Sunday,1400,Noon,Single,No,No,No,100,Passenger,Male,22,No,No,No,17_to_25,Weekend,Day
20072226,Vic,10,2007,,Sunday,1500,Noon,Single,No,No,No,100,Driver,Male,23,No,No,No,17_to_25,Weekend,Day
20072079,Vic,10,2007,,Friday,1735,Evening,Multiple,No,No,No,80,Pedal cyclist,Male,16,No,No,No,0_to_16,Weekday,Day
20073287,Qld,10,2007,,Wednesday,2000,Night,Multiple,No,No,No,80,Motorcycle rider,Male,50,No,No,No,40_to_64,Weekday,Night
20073062,Qld,10,2007,,Friday,1600,Noon,Multiple,No,No,No,100,Motorcycle rider,Male,21,No,No,No,17_to_25,Weekday,Day
20075142,WA,10,2007,,Wednesday,1140,Noon,Single,No,No,No,110,Driver,Male,19,No,No,No,17_to_25,Weekday,Day
20075134,WA,10,2007,,Friday,645,Morning,Single,No,No,No,110,Passenger,Female,18,No,No,No,17_to_25,Weekday,Day
20071040,NSW,10,2007,,Monday,615,Morning,Single,No,No,No,70,Driver,Male,18,No,No,No,17_to_25,Weekday,Day
20075143,WA,10,2007,,Monday,1153,Noon,Multiple,No,No,No,50,Motorcycle rider,Male,20,No,No,No,17_to_25,Weekday,Day
20073090,Qld,10,2007,,Tuesday,1500,Noon,Single,No,No,No,60,Motorcycle rider,Male,20,No,No,No,17_to_25,Weekday,Day
20072152,Vic,10,2007,,Monday,600,Morning,Multiple,No,Yes,No,80,Motorcycle rider,Male,31,No,No,No,26_to_39,Weekday,Day
20071186,NSW,10,2007,,Monday,1130,Noon,Multiple,No,No,No,100,Driver,Male,29,No,No,No,26_to_39,Weekday,Day
20072135,Vic,10,2007,,Wednesday,1515,Noon,Multiple,No,No,No,80,Pedal cyclist,Male,28,No,No,No,26_to_39,Weekday,Day
20072234,Vic,10,2007,,Friday,1520,Noon,Single,No,No,No,90,Motorcycle rider,Male,28,No,No,No,26_to_39,Weekday,Day
20072132,Vic,10,2007,,Thursday,1430,Noon,Single,No,No,No,100,Driver,Male,29,No,No,No,26_to_39,Weekday,Day
20071119,NSW,10,2007,,Thursday,1510,Noon,Single,No,No,No,100,Motorcycle rider,Male,52,No,No,No,40_to_64,Weekday,Day
20072113,Vic,10,2007,,Monday,852,Morning,Single,No,No,No,60,Driver,Male,41,No,No,No,40_to_64,Weekday,Day
20077012,NT,10,2007,,Tuesday,1130,Noon,Multiple,No,No,No,130,Driver,Male,47,No,No,No,40_to_64,Weekday,Day
20072253,Vic,10,2007,,Monday,1330,Noon,Multiple,No,No,Yes,100,Driver,Male,52,No,No,No,40_to_64,Weekday,Day
20071179,NSW,10,2007,,Monday,1520,Noon,Single,No,No,No,100,Driver,Male,46,No,No,No,40_to_64,Weekday,Day
20072118,Vic,10,2007,,Monday,1130,Noon,Multiple,No,No,Yes,100,Driver,Male,60,No,No,No,40_to_64,Weekday,Day
20071150,NSW,10,2007,,Friday,1157,Noon,Single,No,No,No,100,Driver,Male,49,No,No,No,40_to_64,Weekday,Day
20073201,Qld,10,2007,,Friday,1100,Morning,Single,No,No,Yes,80,Driver,Male,42,No,No,No,40_to_64,Weekday,Day
20072187,Vic,10,2007,,Thursday,1045,Morning,Multiple,No,Yes,No,60,Driver,Male,32,No,No,No,26_to_39,Weekday,Day
20072199,Vic,10,2007,,Monday,745,Morning,Multiple,No,Yes,No,100,Driver,Male,52,No,No,No,40_to_64,Weekday,Day
20075141,WA,10,2007,,Friday,1730,Evening,Multiple,No,No,No,70,Driver,Male,47,No,No,No,40_to_64,Weekday,Day
20075131,WA,10,2007,,Tuesday,1300,Noon,Multiple,No,No,No,100,Driver,Male,59,No,No,No,40_to_64,Weekday,Day
20072157,Vic,10,2007,,Tuesday,1630,Noon,Single,No,No,Yes,100,Driver,Male,58,No,No,No,40_to_64,Weekday,Day
20071399,NSW,10,2007,,Monday,1250,Noon,Multiple,No,No,Yes,100,Driver,Male,41,No,No,No,40_to_64,Weekday,Day
20073143,Qld,10,2007,,Wednesday,1100,Morning,Single,No,No,No,100,Driver,Male,50,No,No,No,40_to_64,Weekday,Day
20073174,Qld,10,2007,,Monday,1300,Noon,Single,No,No,No,100,Driver,Male,69,No,No,No,65_to_74,Weekday,Day
20072230,Vic,10,2007,,Tuesday,2055,Night,Single,No,No,No,100,Passenger,Female,16,No,No,No,0_to_16,Weekday,Night
20071121,NSW,10,2007,,Tuesday,1705,Evening,Single,No,No,No,80,Passenger,Female,74,No,No,No,65_to_74,Weekday,Day
20073020,Qld,10,2007,,Monday,1300,Noon,Multiple,No,No,No,100,Passenger,Male,66,No,No,No,65_to_74,Weekday,Day
20072087,Vic,10,2007,,Monday,1910,Night,Single,No,No,No,60,Driver,Male,22,No,No,No,17_to_25,Weekday,Night
20074016,SA,10,2007,,Thursday,1155,Noon,Single,No,No,No,50,Passenger,Male,16,No,No,No,0_to_16,Weekday,Day
20071052,NSW,10,2007,,Wednesday,20,Late Night,Single,No,No,No,60,Motorcycle rider,Male,32,No,No,No,26_to_39,Weekday,Night
20072009,Vic,10,2007,,Wednesday,1730,Evening,Multiple,No,Yes,No,60,Passenger,Female,70,No,No,No,65_to_74,Weekday,Day
20072009,Vic,10,2007,,Wednesday,1730,Evening,Multiple,No,Yes,No,60,Driver,Male,70,No,No,No,65_to_74,Weekday,Day
20071099,NSW,10,2007,,Monday,2220,Night,Single,No,No,No,70,Motorcycle rider,Male,27,No,No,No,26_to_39,Weekday,Night
20073328,Qld,10,2007,,Wednesday,2200,Night,Multiple,No,No,Yes,100,Driver,Male,31,No,No,No,26_to_39,Weekday,Night
20073307,Qld,10,2007,,Thursday,1100,Morning,Multiple,No,No,No,60,Motorcycle rider,Male,85,No,No,No,75_or_older,Weekday,Day
20071152,NSW,10,2007,,Tuesday,1415,Noon,Multiple,No,Yes,No,100,Driver,Male,82,No,No,No,75_or_older,Weekday,Day
20071112,NSW,10,2007,,Tuesday,1600,Noon,Multiple,No,No,No,50,Driver,Female,56,No,No,No,40_to_64,Weekday,Day
20071306,NSW,10,2007,,Tuesday,1950,Night,Single,No,No,No,80,Driver,Male,21,No,No,No,17_to_25,Weekday,Night
20071401,NSW,10,2007,,Wednesday,820,Morning,Single,No,No,No,60,Pedestrian,Male,78,No,No,No,75_or_older,Weekday,Day
20072260,Vic,10,2007,,Thursday,1620,Noon,Multiple,No,No,No,100,Driver,Female,77,No,No,No,75_or_older,Weekday,Day
20072063,Vic,10,2007,,Monday,1445,Noon,Single,No,No,No,100,Driver,Female,78,No,No,No,75_or_older,Weekday,Day
20071092,NSW,10,2007,,Friday,1335,Noon,Multiple,No,Yes,No,100,Driver,Male,37,No,No,No,26_to_39,Weekday,Day
20072177,Vic,10,2007,,Wednesday,1500,Noon,Single,No,No,No,60,Driver,Male,37,No,No,No,26_to_39,Weekday,Day
20071349,NSW,10,2007,,Wednesday,650,Morning,Multiple,No,Yes,Yes,100,Passenger,Male,28,No,No,No,26_to_39,Weekday,Day
20072269,Vic,10,2007,,Tuesday,1000,Morning,Single,No,No,No,100,Motorcycle rider,Male,26,No,No,No,26_to_39,Weekday,Day
20073252,Qld,10,2007,,Wednesday,1500,Noon,Multiple,No,No,No,60,Motorcycle rider,Male,37,No,No,No,26_to_39,Weekday,Day
20071026,NSW,10,2007,,Monday,1600,Noon,Multiple,No,Yes,No,60,Driver,Male,27,No,No,No,26_to_39,Weekday,Day
20074019,SA,10,2007,,Monday,2200,Night,Single,No,No,No,50,Driver,Male,29,No,No,No,26_to_39,Weekday,Night
20073001,Qld,10,2007,,Sunday,0,Late Night,Single,No,No,No,80,Pedestrian,Female,27,No,No,No,26_to_39,Weekend,Night
20073287,Qld,10,2007,,Wednesday,2000,Night,Multiple,No,No,No,80,Driver,Male,73,No,No,No,65_to_74,Weekday,Night
20071073,NSW,10,2007,,Monday,1855,Evening,Single,Yes,No,No,50,Pedestrian,Male,62,No,No,No,40_to_64,Weekday,Night
20077028,NT,10,2007,,Thursday,1800,Evening,Single,No,No,No,110,Passenger,Female,13,No,No,No,0_to_16,Weekday,Night
20071177,NSW,10,2007,,Friday,1600,Noon,Single,No,No,No,50,Pedestrian,Male,29,No,No,No,26_to_39,Weekday,Day
20073075,Qld,10,2007,,Thursday,1500,Noon,Single,No,No,Yes,60,Pedestrian,Male,2,No,No,No,0_to_16,Weekday,Day
20074051,SA,10,2007,,Monday,910,Morning,Single,No,No,No,60,Pedestrian,Male,90,No,No,No,75_or_older,Weekday,Day
20077003,NT,10,2007,,Monday,1954,Night,Single,No,No,No,60,Pedestrian,Male,46,No,No,No,40_to_64,Weekday,Night
20071287,NSW,10,2007,,Wednesday,655,Morning,Single,No,No,No,60,Pedestrian,Male,78,No,No,No,75_or_older,Weekday,Day
20071352,NSW,10,2007,,Tuesday,415,Late Night,Multiple,No,No,Yes,100,Pedal cyclist,Male,16,No,No,No,0_to_16,Weekday,Night
20072160,Vic,10,2007,,Tuesday,1620,Noon,Single,No,No,No,60,Pedestrian,Male,84,No,No,No,75_or_older,Weekday,Day
20077004,NT,10,2007,,Wednesday,300,Late Night,Single,No,No,No,20,Pedestrian,Female,36,No,No,No,26_to_39,Weekday,Night
20071265,NSW,10,2007,,Thursday,30,Late Night,Single,No,No,No,80,Pedestrian,Male,19,No,No,No,17_to_25,Weekday,Night
20073037,Qld,10,2007,,Thursday,2000,Night,Multiple,No,No,No,50,Pedestrian,Female,57,No,No,No,40_to_64,Weekday,Night
20073173,Qld,10,2007,,Thursday,1800,Evening,Multiple,No,No,No,50,Pedestrian,Female,50,No,No,No,40_to_64,Weekday,Night
20072120,Vic,9,2007,,Sunday,45,Late Night,Single,No,No,No,100,Passenger,Male,21,No,No,No,17_to_25,Weekend,Night
20073291,Qld,9,2007,,Sunday,300,Late Night,Single,No,No,No,100,Passenger,Male,15,No,No,No,0_to_16,Weekend,Night
20071240,NSW,9,2007,,Friday,1835,Evening,Single,No,No,No,100,Driver,Male,23,No,No,No,17_to_25,Weekend,Night
20072128,Vic,9,2007,,Sunday,2250,Night,Single,No,No,No,100,Driver,Male,23,No,No,No,17_to_25,Weekend,Night
20074036,SA,9,2007,,Friday,2000,Night,Single,No,No,No,70,Driver,Male,17,No,No,No,17_to_25,Weekend,Night
20073008,Qld,9,2007,,Sunday,0,Late Night,Single,No,No,No,50,Motorcycle rider,Male,23,No,No,No,17_to_25,Weekend,Night
20072139,Vic,9,2007,,Saturday,1730,Evening,Multiple,No,No,No,100,Driver,Male,38,No,No,No,26_to_39,Weekend,Day
20075212,WA,9,2007,,Sunday,510,Morning,Single,No,No,No,110,Driver,Male,32,No,No,No,26_to_39,Weekend,Night
20075004,WA,9,2007,,Sunday,1839,Evening,Single,No,No,No,60,Driver,Male,26,No,No,No,26_to_39,Weekend,Night
20074049,SA,9,2007,,Monday,530,Morning,Single,No,No,No,100,Driver,Male,51,No,No,No,40_to_64,Weekend,Night
20072078,Vic,9,2007,,Friday,2122,Night,Single,No,No,No,80,Driver,Male,53,No,No,No,40_to_64,Weekend,Night
20071108,NSW,9,2007,,Saturday,130,Late Night,Multiple,No,No,No,50,Pedestrian,Male,40,No,No,No,40_to_64,Weekend,Night
20073114,Qld,9,2007,,Sunday,2300,Night,Single,No,No,No,100,Passenger,Male,38,No,No,No,26_to_39,Weekend,Night
20075023,WA,9,2007,,Saturday,2005,Night,Multiple,No,No,No,60,Passenger,Female,25,No,No,No,17_to_25,Weekend,Night
20072263,Vic,9,2007,,Thursday,2145,Night,Single,No,No,No,100,Passenger,Male,20,No,No,No,17_to_25,Weekday,Night
20077040,NT,9,2007,,Friday,300,Late Night,Single,No,No,No,110,Driver,Male,21,No,No,No,17_to_25,Weekday,Night
20074077,SA,9,2007,,Monday,1919,Night,Single,No,No,No,110,Driver,Male,24,No,No,No,17_to_25,Weekday,Night
20073181,Qld,9,2007,,Friday,1900,Evening,Single,No,No,No,80,Driver,Male,37,No,No,No,26_to_39,Weekend,Night
20072263,Vic,9,2007,,Thursday,2145,Night,Single,No,No,No,100,Driver,Male,30,No,No,No,26_to_39,Weekday,Night
20072142,Vic,9,2007,,Friday,158,Late Night,Single,No,No,No,100,Driver,Male,31,No,No,No,26_to_39,Weekday,Night
20071146,NSW,9,2007,,Monday,2300,Night,Single,No,No,No,100,Driver,Male,35,No,No,No,26_to_39,Weekday,Night
20071202,NSW,9,2007,,Sunday,115,Late Night,Single,No,No,No,80,Driver,Male,34,No,No,No,26_to_39,Weekend,Night
20074056,SA,9,2007,,Wednesday,1900,Evening,Single,No,No,No,100,Passenger,Male,17,No,No,No,17_to_25,Weekday,Night
20071255,NSW,9,2007,,Thursday,1840,Evening,Multiple,No,No,No,80,Motorcycle rider,Male,49,No,No,No,40_to_64,Weekday,Night
20076025,Tas,9,2007,,Monday,2100,Night,Multiple,No,No,No,100,Driver,Male,53,No,No,No,40_to_64,Weekday,Night
20073239,Qld,9,2007,,Tuesday,2100,Night,Single,No,No,No,100,Driver,Female,50,No,No,No,40_to_64,Weekday,Night
20071038,NSW,9,2007,,Saturday,2300,Night,Single,No,No,No,80,Driver,Male,31,No,No,No,26_to_39,Weekend,Night
20073095,Qld,9,2007,,Tuesday,2000,Night,Single,No,Yes,No,100,Driver,Male,50,No,No,No,40_to_64,Weekday,Night
20073085,Qld,9,2007,,Friday,2300,Night,Single,No,No,No,100,Driver,Female,52,No,No,No,40_to_64,Weekend,Night
20071051,NSW,9,2007,,Saturday,1300,Noon,Multiple,No,No,No,60,Driver,Male,92,No,No,No,75_or_older,Weekend,Day
20072088,Vic,9,2007,,Sunday,1555,Noon,Multiple,No,No,No,100,Driver,Female,19,No,No,No,17_to_25,Weekend,Day
20071022,NSW,9,2007,,Sunday,1330,Noon,Single,No,No,No,100,Motorcycle rider,Male,20,No,No,No,17_to_25,Weekend,Day
20073111,Qld,9,2007,,Sunday,1100,Morning,Multiple,No,No,No,100,Driver,Female,19,No,No,No,17_to_25,Weekend,Day
20075122,WA,9,2007,,Tuesday,1710,Evening,Single,No,No,No,110,Driver,Male,19,No,No,No,17_to_25,Weekday,Day
20073234,Qld,9,2007,,Saturday,1500,Noon,Multiple,No,No,Yes,60,Motorcycle rider,Male,17,No,No,No,17_to_25,Weekend,Day
20075187,WA,9,2007,,Saturday,1746,Evening,Multiple,No,No,No,70,Driver,Male,33,No,No,No,26_to_39,Weekend,Day
20074090,SA,9,2007,,Sunday,1235,Noon,Multiple,No,No,No,100,Motorcycle rider,Male,52,No,No,No,40_to_64,Weekend,Day
20073258,Qld,9,2007,,Saturday,700,Morning,Single,No,No,No,80,Passenger,Female,42,No,No,No,40_to_64,Weekend,Day
20075070,WA,9,2007,,Sunday,930,Morning,Single,No,No,No,110,Motorcycle rider,Male,48,No,No,No,40_to_64,Weekend,Day
20075045,WA,9,2007,,Sunday,1146,Noon,Multiple,No,No,No,110,Passenger,Female,50,No,No,No,40_to_64,Weekend,Day
20071246,NSW,9,2007,,Saturday,1620,Noon,Single,No,No,No,100,Passenger,Male,18,No,No,No,17_to_25,Weekend,Day
20071246,NSW,9,2007,,Saturday,1620,Noon,Single,No,No,No,100,Driver,Male,22,No,No,No,17_to_25,Weekend,Day
20077025,NT,9,2007,,Sunday,1700,Noon,Single,No,No,No,100,Driver,Male,40,No,No,No,40_to_64,Weekend,Day
20071342,NSW,9,2007,,Saturday,1125,Noon,Multiple,No,No,No,90,Motorcycle pillion passenger,Female,47,No,No,No,40_to_64,Weekend,Day
20072106,Vic,9,2007,,Sunday,1250,Noon,Single,No,No,No,100,Motorcycle rider,Male,35,No,No,No,26_to_39,Weekend,Day
20071357,NSW,9,2007,,Saturday,1755,Evening,Single,No,No,No,100,Driver,Male,53,No,No,No,40_to_64,Weekend,Day
20073279,Qld,9,2007,,Sunday,1500,Noon,Single,No,No,No,100,Driver,Male,70,No,No,No,65_to_74,Weekend,Day
20073266,Qld,9,2007,,Saturday,1100,Morning,Multiple,No,No,No,50,Driver,Male,65,No,No,No,65_to_74,Weekend,Day
20073308,Qld,9,2007,,Sunday,1600,Noon,Single,No,No,No,80,Passenger,Female,81,No,No,No,75_or_older,Weekend,Day
20073136,Qld,9,2007,,Saturday,1400,Noon,Single,No,No,No,60,Passenger,Female,77,No,No,No,75_or_older,Weekend,Day
20075045,WA,9,2007,,Sunday,1146,Noon,Multiple,No,No,No,110,Passenger,Male,21,No,No,No,17_to_25,Weekend,Day
20075039,WA,9,2007,,Saturday,815,Morning,Single,No,No,No,110,Driver,Male,55,No,No,No,40_to_64,Weekend,Day
20071087,NSW,9,2007,,Sunday,840,Morning,Multiple,No,No,No,50,Driver,Female,75,No,No,No,75_or_older,Weekend,Day
20071035,NSW,9,2007,,Thursday,1411,Noon,Multiple,No,No,No,100,Motorcycle rider,Male,20,No,No,No,17_to_25,Weekday,Day
20073053,Qld,9,2007,,Wednesday,1700,Noon,Single,No,No,No,100,Passenger,Female,20,No,No,No,17_to_25,Weekday,Day
20073149,Qld,9,2007,,Sunday,0,Late Night,Multiple,No,No,No,90,Driver,Male,70,No,No,No,65_to_74,Weekend,Night
20073250,Qld,9,2007,,Saturday,1100,Morning,Multiple,No,No,No,70,Driver,Female,68,No,No,No,65_to_74,Weekend,Day
20075015,WA,9,2007,,Monday,1630,Noon,Single,No,No,No,60,Passenger,Male,20,No,No,No,17_to_25,Weekday,Day
20075015,WA,9,2007,,Monday,1630,Noon,Single,No,No,No,60,Passenger,Male,19,No,No,No,17_to_25,Weekday,Day
20072261,Vic,9,2007,,Thursday,1610,Noon,Single,No,No,No,100,Motorcycle rider,Male,31,No,No,No,26_to_39,Weekday,Day
20073091,Qld,9,2007,,Friday,700,Morning,Multiple,No,No,No,100,Driver,Female,26,No,No,No,26_to_39,Weekday,Day
20075037,WA,9,2007,,Tuesday,630,Morning,Multiple,No,No,Yes,110,Passenger,Female,36,No,No,No,26_to_39,Weekday,Day
20072046,Vic,9,2007,,Wednesday,1240,Noon,Multiple,No,No,No,100,Driver,Male,26,No,No,No,26_to_39,Weekday,Day
20071311,NSW,9,2007,,Wednesday,859,Morning,Multiple,No,No,No,50,Motorcycle rider,Male,36,No,No,No,26_to_39,Weekday,Day
20073277,Qld,9,2007,,Wednesday,1100,Morning,Multiple,No,No,No,60,Motorcycle rider,Male,41,No,No,No,40_to_64,Weekday,Day
20071109,NSW,9,2007,,Saturday,2000,Night,Single,No,No,No,60,Pedestrian,Male,26,No,No,No,26_to_39,Weekend,Night
20075161,WA,9,2007,,Friday,1030,Morning,Single,No,No,No,110,Passenger,Female,63,No,No,No,40_to_64,Weekday,Day
20074014,SA,9,2007,,Friday,1700,Noon,Single,No,No,No,100,Driver,Male,42,No,No,No,40_to_64,Weekday,Day
20071162,NSW,9,2007,,Monday,1545,Noon,Multiple,No,No,Yes,110,Driver,Male,45,No,No,No,40_to_64,Weekday,Day
20072021,Vic,9,2007,,Thursday,1200,Noon,Single,No,No,No,100,Driver,Female,46,No,No,No,40_to_64,Weekday,Day
20071128,NSW,9,2007,,Friday,1625,Noon,Multiple,Yes,No,No,100,Passenger,Female,17,No,No,No,17_to_25,Weekday,Day
20073272,Qld,9,2007,,Friday,1200,Noon,Single,No,No,No,100,Motorcycle rider,Male,52,No,No,No,40_to_64,Weekday,Day
20075214,WA,9,2007,,Thursday,800,Morning,Single,No,No,No,110,Driver,Male,48,No,No,No,40_to_64,Weekday,Day
20071148,NSW,9,2007,,Friday,1500,Noon,Single,No,No,No,50,Driver,Female,43,No,No,No,40_to_64,Weekday,Day
20072031,Vic,9,2007,,Tuesday,1600,Noon,Single,No,No,No,100,Driver,Female,54,No,No,No,40_to_64,Weekday,Day
20073265,Qld,9,2007,,Tuesday,1700,Noon,Multiple,No,No,No,100,Driver,Female,59,No,No,No,40_to_64,Weekday,Day
20072252,Vic,9,2007,,Thursday,935,Morning,Multiple,No,No,Yes,70,Motorcycle rider,Male,42,No,No,No,40_to_64,Weekday,Day
20073244,Qld,9,2007,,Thursday,1500,Noon,Single,No,No,No,110,Driver,Male,66,No,No,No,65_to_74,Weekday,Day
20071172,NSW,9,2007,,Monday,1340,Noon,Single,No,No,No,80,Driver,Male,72,No,No,No,65_to_74,Weekday,Day
20075161,WA,9,2007,,Friday,1030,Morning,Single,No,No,No,110,Driver,Male,66,No,No,No,65_to_74,Weekday,Day
20071138,NSW,9,2007,,Monday,1130,Noon,Single,No,No,No,50,Passenger,Male,18,No,No,No,17_to_25,Weekday,Day
20071227,NSW,9,2007,,Thursday,1350,Noon,Multiple,No,No,No,100,Driver,Male,74,No,No,No,65_to_74,Weekday,Day
20074001,SA,9,2007,,Monday,1245,Noon,Multiple,No,No,No,110,Driver,Male,72,No,No,No,65_to_74,Weekday,Day
20071116,NSW,9,2007,,Thursday,1203,Noon,Single,No,No,No,50,Passenger,Female,69,No,No,No,65_to_74,Weekday,Day
20071373,NSW,9,2007,,Friday,1645,Noon,Multiple,No,No,No,100,Driver,Male,70,No,No,No,65_to_74,Weekday,Day
20071252,NSW,9,2007,,Wednesday,1015,Morning,Multiple,No,Yes,No,70,Driver,Male,85,No,No,No,75_or_older,Weekday,Day
20071063,NSW,9,2007,,Friday,1611,Noon,Multiple,No,No,No,50,Driver,Male,63,No,No,No,40_to_64,Weekday,Day
20073007,Qld,9,2007,,Thursday,1700,Noon,Multiple,No,No,No,100,Driver,Male,21,No,No,No,17_to_25,Weekday,Day
20077013,NT,9,2007,,Thursday,758,Morning,Single,No,No,No,130,Driver,Male,22,No,No,No,17_to_25,Weekday,Day
20073068,Qld,9,2007,,Monday,1100,Morning,Multiple,No,No,No,60,Motorcycle rider,Male,19,No,No,No,17_to_25,Weekday,Day
20075117,WA,9,2007,,Thursday,1530,Noon,Single,No,No,No,110,Driver,Male,81,No,No,No,75_or_older,Weekday,Day
20077031,NT,9,2007,,Tuesday,558,Morning,Single,No,No,No,90,Driver,Male,34,No,No,No,26_to_39,Weekday,Night
20073103,Qld,9,2007,,Monday,1400,Noon,Multiple,No,No,Yes,60,Driver,Male,82,No,No,No,75_or_older,Weekday,Day
20073212,Qld,9,2007,,Wednesday,1700,Noon,Multiple,No,No,No,50,Motorcycle rider,Male,34,No,No,No,26_to_39,Weekday,Day
20073336,Qld,9,2007,,Friday,1600,Noon,Multiple,No,No,No,100,Motorcycle rider,Male,15,No,No,No,0_to_16,Weekday,Day
20073261,Qld,9,2007,,Friday,1100,Morning,Multiple,No,No,No,110,Motorcycle pillion passenger,Female,38,No,No,No,26_to_39,Weekday,Day
20073261,Qld,9,2007,,Friday,1100,Morning,Multiple,No,No,No,110,Motorcycle rider,Male,38,No,No,No,26_to_39,Weekday,Day
20072130,Vic,9,2007,,Friday,705,Morning,Multiple,No,No,No,100,Driver,Male,28,No,No,No,26_to_39,Weekday,Day
20073280,Qld,9,2007,,Thursday,1200,Noon,Multiple,No,No,No,60,Passenger,Female,78,No,No,No,75_or_older,Weekday,Day
20073049,Qld,9,2007,,Thursday,900,Morning,Multiple,No,No,No,60,Passenger,Male,86,No,No,No,75_or_older,Weekday,Day
20072043,Vic,9,2007,,Tuesday,1640,Noon,Single,No,No,No,100,Driver,Female,51,No,No,No,40_to_64,Weekday,Day
20072073,Vic,9,2007,,Saturday,2134,Night,Single,No,No,No,60,Pedestrian,Female,38,No,No,No,26_to_39,Weekend,Night
20071309,NSW,9,2007,,Friday,1850,Evening,Single,No,No,No,60,Pedestrian,Male,46,No,No,No,40_to_64,Weekend,Night
20074057,SA,9,2007,,Saturday,1755,Evening,Single,No,No,No,100,Pedestrian,Male,12,No,No,No,0_to_16,Weekend,Day
20071402,NSW,9,2007,,Wednesday,1850,Evening,Multiple,No,No,No,100,Driver,Male,71,No,No,No,65_to_74,Weekday,Night
20072137,Vic,9,2007,,Saturday,1025,Morning,Single,No,No,No,50,Pedestrian,Female,75,No,No,No,75_or_older,Weekend,Day
20071366,NSW,9,2007,,Saturday,1010,Morning,Single,No,No,No,50,Pedestrian,Male,89,No,No,No,75_or_older,Weekend,Day
20072112,Vic,9,2007,,Wednesday,855,Morning,Single,No,Yes,No,70,Pedestrian,Male,52,No,No,No,40_to_64,Weekday,Day
20072051,Vic,9,2007,,Tuesday,1619,Noon,Single,No,No,No,100,Pedestrian,Male,53,No,No,No,40_to_64,Weekday,Day
20072069,Vic,9,2007,,Tuesday,1535,Noon,Single,No,No,No,60,Pedestrian,Male,72,No,No,No,65_to_74,Weekday,Day
20072210,Vic,9,2007,,Thursday,2119,Night,Single,No,No,No,60,Driver,Male,30,No,No,No,26_to_39,Weekday,Night
20075097,WA,9,2007,,Friday,45,Late Night,Single,No,No,No,60,Pedestrian,Female,25,No,No,No,17_to_25,Weekday,Night
20071176,NSW,9,2007,,Thursday,1945,Night,Multiple,No,No,No,80,Driver,Male,83,No,No,No,75_or_older,Weekday,Night
20071303,NSW,9,2007,,Monday,1510,Noon,Single,No,Yes,No,50,Pedestrian,Female,11,No,No,No,0_to_16,Weekday,Day
20074004,SA,9,2007,,Tuesday,1605,Noon,Single,No,Yes,No,60,Pedestrian,Female,14,No,No,No,0_to_16,Weekday,Day
20074081,SA,9,2007,,Thursday,2258,Night,Single,No,No,No,60,Pedestrian,Male,85,No,No,No,75_or_older,Weekday,Night
20071079,NSW,9,2007,,Monday,1815,Evening,Single,No,No,No,60,Pedestrian,Male,25,No,No,No,17_to_25,Weekday,Night
20072209,Vic,9,2007,,Saturday,1115,Noon,Multiple,Yes,No,No,100,Pedestrian,Male,31,No,No,No,26_to_39,Weekend,Day
20075149,WA,8,2007,,Friday,1935,Night,Single,No,No,No,80,Driver,Male,22,No,No,No,17_to_25,Weekend,Night
20073229,Qld,8,2007,,Friday,1900,Evening,Multiple,No,No,No,50,Motorcycle rider,Male,23,No,No,No,17_to_25,Weekend,Night
20071363,NSW,8,2007,,Friday,2030,Night,Single,No,No,No,100,Driver,Male,18,No,No,No,17_to_25,Weekend,Night
20075155,WA,8,2007,,Sunday,115,Late Night,Single,No,No,No,60,Motorcycle rider,Male,24,No,No,No,17_to_25,Weekend,Night
20076007,Tas,8,2007,,Saturday,555,Morning,Multiple,No,No,No,70,Motorcycle rider,Male,25,No,No,No,17_to_25,Weekend,Night
20072198,Vic,8,2007,,Saturday,105,Late Night,Single,No,No,No,100,Driver,Male,39,No,No,No,26_to_39,Weekend,Night
